map_id,map_name,total_score,ct_score,t_score,agent_1,agent_2,agent_3,agent_4,agent_5
1766,Sunset,13,5,8,ISO,CYPHER,OMEN,GEKKO,RAZE
1767,Lotus,13,9,4,OMEN,CYPHER,KAYO,RAZE,GEKKO
1768,Lotus,11,8,3,ISO,OMEN,CYPHER,GEKKO,RAZE
1769,Haven,13,6,7,SOVA,RAZE,OMEN,BREACH,CHAMBER
1770,Haven,8,5,3,ISO,GEKKO,OMEN,CYPHER,RAZE
1771,Ascent,13,7,6,JETT,SOVA,OMEN,KILLJOY,KAYO
1772,Ascent,9,4,5,SOVA,RAZE,OMEN,KAYO,KILLJOY
1773,Bind,6,4,2,SOVA,OMEN,JETT,KAYO,KILLJOY
1774,Bind,13,10,3,SOVA,RAZE,KAYO,OMEN,KILLJOY
1775,Abyss,11,5,6,BREACH,BRIMSTONE,RAZE,DEADLOCK,CYPHER
1776,Abyss,13,6,7,RAZE,SKYE,CYPHER,OMEN,VIPER
1777,Bind,13,8,5,DEADLOCK,CYPHER,RAZE,BRIMSTONE,SKYE
1778,Bind,9,5,4,RAZE,GEKKO,OMEN,SKYE,CLOVE
1779,Lotus,13,4,9,DEADLOCK,CYPHER,RAZE,SKYE,BRIMSTONE
1780,Lotus,3,3,0,RAZE,SKYE,OMEN,GEKKO,CLOVE
1781,Ascent,3,1,2,KILLJOY,OMEN,SOVA,KAYO,JETT
1782,Ascent,13,10,3,OMEN,JETT,VIPER,SOVA,YORU
1783,Sunset,17,7,5,KILLJOY,JETT,KAYO,OMEN,SOVA
1784,Sunset,19,7,5,VIPER,YORU,OMEN,SOVA,JETT
1785,Abyss,13,4,9,CYPHER,JETT,KAYO,OMEN,SOVA
1786,Abyss,9,1,8,OMEN,KAYO,JETT,SOVA,NEON
1787,Haven,7,2,5,JETT,CYPHER,KAYO,SOVA,OMEN
1788,Haven,13,7,6,FADE,KILLJOY,VIPER,OMEN,YORU
1789,Ascent,13,9,4,KILLJOY,JETT,SOVA,OMEN,KAYO
1790,Ascent,3,0,3,SOVA,KILLJOY,KAYO,OMEN,JETT
1791,Lotus,7,1,6,SOVA,OMEN,KILLJOY,JETT,KAYO
1792,Lotus,13,6,7,JETT,OMEN,KILLJOY,KAYO,SOVA
1793,Sunset,13,5,8,FADE,OMEN,CYPHER,RAZE,BREACH
1794,Sunset,11,4,7,RAZE,BREACH,OMEN,FADE,CYPHER
1795,Bind,14,5,7,GEKKO,OMEN,BREACH,RAZE,CYPHER
1796,Bind,12,5,7,RAZE,CYPHER,BREACH,OMEN,FADE
1797,Haven,4,4,0,CYPHER,JETT,SOVA,BREACH,OMEN
1798,Haven,13,5,8,OMEN,JETT,SOVA,BREACH,KILLJOY
1799,Abyss,13,6,7,SOVA,JETT,CYPHER,OMEN,BREACH
1800,Abyss,11,5,6,JETT,OMEN,KILLJOY,BREACH,SOVA
1801,Sunset,13,2,11,SOVA,JETT,OMEN,CYPHER,KAYO
1802,Sunset,3,1,2,RAZE,ASTRA,YORU,BREACH,CYPHER
1803,cebox,9,1,8,KILLJOY,VIPER,GEKKO,JETT,KAYO
1804,cebox,13,4,9,VIPER,KAYO,GEKKO,RAZE,KILLJOY
1805,Sunset,5,1,4,KILLJOY,VIPER,JETT,GEKKO,KAYO
1806,Sunset,13,8,5,VIPER,KAYO,GEKKO,RAZE,KILLJOY
1807,Haven,2,0,2,KILLJOY,BREACH,NEON,SOVA,OMEN
1808,Haven,13,10,3,FADE,OMEN,BREACH,NEON,CHAMBER
1809,Bind,13,5,8,NEON,BREACH,SOVA,OMEN,KILLJOY
1810,Bind,8,1,7,NEON,OMEN,BREACH,CHAMBER,FADE
1811,Ascent,5,1,4,VIPER,NEON,GEKKO,BRIMSTONE,SAGE
1812,Ascent,13,8,5,RAZE,BRIMSTONE,KAYO,VIPER,GEKKO
1813,Haven,13,7,6,OMEN,BREACH,CYPHER,NEON,SOVA
1814,Haven,7,6,1,OMEN,KILLJOY,SOVA,BREACH,NEON
1815,Sunset,13,3,10,OMEN,NEON,BREACH,CYPHER,SOVA
1816,Sunset,2,2,0,KILLJOY,OMEN,SOVA,NEON,BREACH
1817,Lotus,13,7,6,RAZE,FADE,OMEN,VIPER,CYPHER
1818,Lotus,7,2,5,RAZE,OMEN,CYPHER,SKYE,DEADLOCK
1819,Abyss,13,5,8,RAZE,OMEN,FADE,CYPHER,VIPER
1820,Abyss,8,4,4,DEADLOCK,RAZE,OMEN,SKYE,CYPHER
1821,Abyss,13,9,4,ASTRA,KAYO,SOVA,CYPHER,YORU
1822,Abyss,4,1,3,KAYO,OMEN,DEADLOCK,BREACH,NEON
1823,Bind,13,4,9,KAYO,CYPHER,ASTRA,SOVA,YORU
1824,Bind,6,3,3,KAYO,DEADLOCK,OMEN,BREACH,NEON
1825,cebox,13,6,7,VIPER,GEKKO,SAGE,KILLJOY,REYNA
1826,cebox,8,2,6,JETT,VIPER,SOVA,KILLJOY,HARBOR
1827,Lotus,13,5,8,REYNA,VIPER,GEKKO,KILLJOY,SAGE
1828,Lotus,6,4,2,JETT,VIPER,SOVA,KILLJOY,HARBOR
1829,Haven,13,8,5,BREACH,OMEN,SOVA,KILLJOY,JETT
1830,Haven,9,5,4,OMEN,BREACH,KILLJOY,NEON,SOVA
1831,Bind,13,7,6,SOVA,OMEN,BREACH,KILLJOY,JETT
1832,Bind,6,1,5,BREACH,OMEN,NEON,KILLJOY,SOVA
1833,Lotus,7,1,6,KILLJOY,GEKKO,OMEN,VIPER,RAZE
1834,Lotus,13,2,11,ISO,OMEN,RAZE,CYPHER,GEKKO
1835,Ascent,13,7,6,VIPER,KILLJOY,JETT,GEKKO,OMEN
1836,Ascent,8,6,2,RAZE,ISO,CYPHER,RAZE,OMEN
1837,Haven,10,3,7,GEKKO,OMEN,KILLJOY,KAYO,SOVA
1838,Haven,13,4,9,JETT,CYPHER,JETT,SOVA,DEADLOCK
1839,Lotus,14,3,9,RAZE,CYPHER,BREACH,OMEN,FADE
1840,Lotus,12,3,9,RAZE,FADE,VIPER,CYPHER,OMEN
1841,Bind,8,3,5,CYPHER,RAZE,BREACH,FADE,OMEN
1842,Bind,13,7,6,RAZE,FADE,VIPER,OMEN,CYPHER
1843,Abyss,10,2,8,VIPER,GEKKO,FADE,BRIMSTONE,RAZE
1844,Abyss,13,4,9,SKYE,RAZE,GEKKO,VIPER,BRIMSTONE
1845,Haven,13,6,7,OMEN,SOVA,CYPHER,NEON,ISO
1846,Haven,11,5,6,KILLJOY,BREACH,GEKKO,NEON,OMEN
1847,Abyss,13,6,7,OMEN,NEON,SOVA,CYPHER,ISO
1848,Abyss,6,0,6,BREACH,KILLJOY,NEON,GEKKO,OMEN
1849,Haven,13,2,11,OMEN,BREACH,SOVA,JETT,KILLJOY
1850,Haven,1,1,0,CYPHER,SOVA,OMEN,NEON,BREACH
1851,Abyss,13,5,8,OMEN,JETT,SOVA,BREACH,KILLJOY
1852,Abyss,7,0,7,OMEN,BREACH,CYPHER,NEON,SOVA
1853,Bind,10,5,5,RAZE,CYPHER,SKYE,BRIMSTONE,VIPER
1854,Bind,13,6,7,RAZE,VIPER,FADE,GEKKO,BRIMSTONE
1855,Ascent,13,4,9,RAZE,SKYE,CYPHER,BRIMSTONE,VIPER
1856,Ascent,6,3,3,RAZE,VIPER,FADE,BRIMSTONE,GEKKO
1857,cebox,9,2,7,DEADLOCK,CYPHER,JETT,SOVA,OMEN
1858,cebox,13,3,10,JETT,SOVA,CYPHER,OMEN,KAYO
1859,Bind,13,7,6,BRIMSTONE,CYPHER,REYNA,DEADLOCK,SKYE
1860,Bind,5,0,5,RAZE,REYNA,CYPHER,SKYE,BRIMSTONE
1861,Lotus,13,9,4,DEADLOCK,BRIMSTONE,CYPHER,SKYE,REYNA
1862,Lotus,3,0,3,REYNA,RAZE,SKYE,BRIMSTONE,CYPHER
1863,Sunset,13,7,6,SOVA,RAZE,OMEN,JETT,CYPHER
1864,Sunset,10,5,5,KAYO,CYPHER,NEON,SOVA,OMEN
1865,Ascent,9,6,3,RAZE,OMEN,JETT,SOVA,CYPHER
1866,Ascent,13,9,4,KAYO,CYPHER,NEON,OMEN,SOVA
1867,Bind,6,4,2,REYNA,OMEN,SOVA,JETT,KILLJOY
1868,Bind,13,5,8,JETT,KILLJOY,OMEN,SOVA,KAYO
1869,Ascent,13,9,4,SOVA,JETT,KILLJOY,OMEN,KAYO
1870,Ascent,6,3,3,KILLJOY,JETT,REYNA,SOVA,CLOVE
1871,Lotus,13,6,7,SOVA,KILLJOY,JETT,KAYO,OMEN
1872,Lotus,6,5,1,KILLJOY,REYNA,JETT,SOVA,CLOVE
1873,Haven,13,10,3,JETT,SOVA,OMEN,BREACH,KILLJOY
1874,Haven,3,1,2,KILLJOY,BREACH,OMEN,NEON,SOVA
1875,Ascent,11,5,6,JETT,KILLJOY,OMEN,BREACH,SOVA
1876,Ascent,13,6,7,OMEN,KILLJOY,NEON,BREACH,SOVA
1877,Bind,13,4,9,KILLJOY,OMEN,JETT,SOVA,KAYO
1878,Bind,7,3,4,JETT,KAYO,SOVA,KILLJOY,OMEN
1879,Sunset,8,6,2,OMEN,SOVA,SKYE,RAZE,VIPER
1880,Sunset,13,7,6,BRIMSTONE,VIPER,GEKKO,RAZE,SKYE
1881,Lotus,13,4,9,RAZE,CYPHER,BREACH,OMEN,FADE
1882,Lotus,5,3,2,NEON,CYPHER,SOVA,OMEN,KAYO
1883,Bind,6,2,4,BRIMSTONE,RAZE,VIPER,CYPHER,SKYE
1884,Bind,13,8,5,BRIMSTONE,VIPER,RAZE,CYPHER,SKYE
1885,Ascent,10,7,3,CYPHER,VIPER,RAZE,BRIMSTONE,SKYE
1886,Ascent,13,9,4,BRIMSTONE,RAZE,VIPER,SKYE,CYPHER
1887,Abyss,13,4,9,JETT,SOVA,HARBOR,CYPHER,OMEN
1888,Abyss,5,3,2,CLOVE,HARBOR,GEKKO,KAYO,REYNA
1889,Sunset,13,7,6,HARBOR,SOVA,JETT,CYPHER,OMEN
1890,Sunset,7,2,5,GEKKO,CLOVE,KAYO,HARBOR,REYNA
1891,Haven,13,3,10,CYPHER,ISO,YORU,OMEN,SOVA
1892,Haven,2,2,0,JETT,KILLJOY,BREACH,SOVA,ASTRA
1893,Sunset,13,11,2,ISO,CYPHER,YORU,OMEN,SOVA
1894,Sunset,2,1,1,ASTRA,BREACH,SOVA,JETT,KILLJOY
1895,Lotus,13,8,5,OMEN,SAGE,DEADLOCK,CYPHER,FADE
1896,Lotus,7,3,4,OMEN,CYPHER,GEKKO,NEON,BREACH
1897,cebox,14,8,4,DEADLOCK,SAGE,FADE,CYPHER,OMEN
1898,cebox,12,8,4,GEKKO,CYPHER,OMEN,NEON,BREACH
1899,cebox,13,7,6,JETT,SKYE,HARBOR,VIPER,KILLJOY
1900,cebox,7,2,5,REYNA,CLOVE,KILLJOY,VIPER,SOVA
1901,Sunset,13,4,8,JETT,HARBOR,KILLJOY,SKYE,VIPER
1902,Sunset,15,4,8,REYNA,KILLJOY,CLOVE,VIPER,SOVA
1903,Abyss,13,9,4,OMEN,CYPHER,RAZE,BREACH,GEKKO
1904,Abyss,6,3,3,KAYO,NEON,OMEN,SOVA,CYPHER
1905,Haven,7,6,1,OMEN,CYPHER,BREACH,JETT,GEKKO
1906,Haven,13,11,2,BREACH,JETT,KILLJOY,SOVA,OMEN
1907,Ascent,16,7,5,OMEN,BREACH,CYPHER,JETT,GEKKO
1908,Ascent,18,7,5,BREACH,KILLJOY,OMEN,JETT,SOVA
1909,Lotus,12,7,5,VIPER,FADE,OMEN,RAZE,KILLJOY
1910,Lotus,14,7,5,FADE,BREACH,OMEN,RAZE,CYPHER
1911,Sunset,13,6,7,VIPER,RAZE,FADE,OMEN,KILLJOY
1912,Sunset,10,5,5,FADE,BREACH,OMEN,RAZE,CYPHER
1913,Ascent,13,8,5,RAZE,OMEN,BREACH,GEKKO,CYPHER
1914,Ascent,7,3,4,GEKKO,BREACH,CLOVE,CYPHER,RAZE
1915,Haven,13,7,6,CYPHER,SOVA,OMEN,BREACH,NEON
1916,Haven,9,4,5,REYNA,KILLJOY,SOVA,OMEN,YORU
1917,Sunset,8,1,7,CYPHER,NEON,OMEN,BREACH,SOVA
1918,Sunset,13,5,8,SOVA,REYNA,KILLJOY,OMEN,YORU
1919,cebox,13,4,9,CYPHER,NEON,OMEN,BREACH,SOVA
1920,cebox,6,3,3,SOVA,NEON,CYPHER,KAYO,OMEN
1921,Ascent,13,11,2,JETT,REYNA,KILLJOY,OMEN,SOVA
1922,Ascent,1,0,1,KILLJOY,CLOVE,SOVA,KAYO,DEADLOCK
1923,Split,13,2,11,REYNA,KILLJOY,JETT,OMEN,SOVA
1924,Split,2,1,1,CLOVE,KILLJOY,KAYO,DEADLOCK,SOVA
1925,Lotus,16,7,5,RAZE,KILLJOY,VIPER,OMEN,FADE
1926,Lotus,14,7,5,JETT,KILLJOY,FADE,OMEN,SKYE
1927,Ascent,13,7,6,RAZE,VIPER,KILLJOY,OMEN,FADE
1928,Ascent,11,6,5,JETT,KILLJOY,FADE,OMEN,SKYE
1929,Lotus,13,6,6,OMEN,KILLJOY,RAZE,VIPER,FADE
1930,Lotus,15,6,6,BREACH,NEON,CYPHER,OMEN,FADE
1931,Haven,14,7,5,KILLJOY,OMEN,VIPER,RAZE,FADE
1932,Haven,16,7,5,BREACH,NEON,FADE,CYPHER,OMEN
1933,Bind,13,9,4,KILLJOY,BREACH,SOVA,OMEN,JETT
1934,Bind,9,8,1,SOVA,CYPHER,BREACH,OMEN,NEON
1935,Ascent,4,4,0,VIPER,SKYE,RAZE,GEKKO,BRIMSTONE
1936,Ascent,13,5,8,BRIMSTONE,FADE,VIPER,GEKKO,RAZE
1937,Haven,13,3,10,NEON,OMEN,SOVA,YORU,CYPHER
1938,Haven,4,2,2,CYPHER,SOVA,OMEN,ISO,YORU
1939,Abyss,13,3,10,SOVA,OMEN,NEON,YORU,CYPHER
1940,Abyss,6,2,4,SOVA,CYPHER,ISO,OMEN,YORU
1941,Haven,13,7,6,KILLJOY,BREACH,SOVA,ASTRA,NEON
1942,Haven,6,1,5,OMEN,CYPHER,BREACH,SOVA,NEON
1943,Sunset,13,10,3,BREACH,SOVA,NEON,KILLJOY,ASTRA
1944,Sunset,6,4,2,OMEN,CYPHER,SOVA,BREACH,NEON
1945,Bind,13,8,5,CYPHER,BREACH,NEON,SOVA,OMEN
1946,Bind,5,1,4,CYPHER,OMEN,NEON,SOVA,BREACH
1947,Haven,13,8,5,CYPHER,ISO,YORU,OMEN,SOVA
1948,Haven,4,0,4,OMEN,CYPHER,BREACH,SOVA,NEON
1949,Bind,13,9,4,ISO,YORU,CYPHER,SOVA,OMEN
1950,Bind,3,0,3,OMEN,CYPHER,BREACH,NEON,SOVA
1951,Ascent,13,9,4,RAZE,DEADLOCK,CYPHER,SKYE,BRIMSTONE
1952,Ascent,4,1,3,RAZE,BRIMSTONE,FADE,GEKKO,VIPER
1953,Bind,7,2,5,RAZE,VIPER,CYPHER,BRIMSTONE,KAYO
1954,Bind,13,3,10,BRIMSTONE,VIPER,FADE,GEKKO,RAZE
1955,cebox,13,4,9,RAZE,CYPHER,BRIMSTONE,VIPER,KAYO
1956,cebox,9,3,6,FADE,BRIMSTONE,VIPER,RAZE,GEKKO
1957,Abyss,13,8,5,KILLJOY,VIPER,JETT,GEKKO,SOVA
1958,Abyss,7,7,0,KAYO,VIPER,KILLJOY,JETT,SOVA
1959,Haven,6,2,4,OMEN,SKYE,VIPER,JETT,KILLJOY
1960,Haven,13,3,10,OMEN,CYPHER,BREACH,JETT,SOVA
1961,Bind,18,7,5,VIPER,OMEN,KILLJOY,SKYE,JETT
1962,Bind,16,7,5,JETT,CYPHER,OMEN,BREACH,SOVA
1963,Lotus,14,5,7,VIPER,BRIMSTONE,RAZE,CYPHER,SKYE
1964,Lotus,12,5,7,RAZE,VIPER,BRIMSTONE,FADE,GEKKO
1965,cebox,13,7,6,KILLJOY,OMEN,VIPER,RAZE,FADE
1966,cebox,6,1,5,OMEN,NEON,BREACH,FADE,CHAMBER
1967,cebox,13,2,11,JETT,KILLJOY,HARBOR,SOVA,VIPER
1968,cebox,3,1,2,KILLJOY,SOVA,REYNA,GEKKO,VIPER
1969,Haven,11,7,4,HARBOR,JETT,SOVA,KILLJOY,VIPER
1970,Haven,13,8,5,KILLJOY,REYNA,GEKKO,SOVA,VIPER
1971,Sunset,7,3,4,SOVA,BREACH,OMEN,NEON,CYPHER
1972,Sunset,13,4,9,CYPHER,NEON,BREACH,OMEN,SOVA
1973,Abyss,13,8,5,BREACH,SOVA,CYPHER,OMEN,NEON
1974,Abyss,10,6,4,BREACH,NEON,CYPHER,OMEN,SOVA
1975,Ascent,13,5,8,JETT,HARBOR,OMEN,CYPHER,SOVA
1976,Ascent,10,4,6,CYPHER,SOVA,KAYO,JETT,OMEN
1977,Haven,13,9,4,ISO,YORU,OMEN,CYPHER,SOVA
1978,Haven,8,5,3,SOVA,BREACH,OMEN,CYPHER,JETT
1979,Ascent,9,4,5,SOVA,ISO,YORU,OMEN,CYPHER
1980,Ascent,13,5,8,SOVA,BREACH,JETT,CYPHER,OMEN
1981,Lotus,13,8,5,SOVA,ISO,CYPHER,YORU,ASTRA
1982,Lotus,9,5,4,JETT,SOVA,KILLJOY,KAYO,OMEN
1983,Bind,13,10,3,VIPER,KILLJOY,RAZE,OMEN,FADE
1984,Bind,3,1,2,BREACH,CYPHER,OMEN,FADE,RAZE
1985,Lotus,13,8,5,SOVA,KILLJOY,RAZE,GEKKO,OMEN
1986,Lotus,9,7,2,NEON,OMEN,CYPHER,SOVA,BREACH
1987,Abyss,10,4,6,SOVA,KILLJOY,OMEN,RAZE,GEKKO
1988,Abyss,13,5,8,NEON,OMEN,CYPHER,SOVA,BREACH
1989,Sunset,6,2,4,SOVA,JETT,OMEN,CYPHER,SAGE
1990,Sunset,13,8,5,JETT,CYPHER,SOVA,KAYO,OMEN
1991,Haven,11,6,5,OMEN,CYPHER,SOVA,RAZE,SAGE
1992,Haven,13,7,6,RAZE,OMEN,CYPHER,SOVA,BREACH
1993,Sunset,13,4,9,NEON,OMEN,CYPHER,KAYO,SOVA
1994,Sunset,9,3,6,FADE,VIPER,CYPHER,YORU,OMEN
1995,Abyss,8,3,5,OMEN,CYPHER,KAYO,NEON,SOVA
1996,Abyss,13,7,6,VIPER,YORU,FADE,CYPHER,OMEN
1997,Haven,13,9,4,JETT,SOVA,OMEN,YORU,GEKKO
1998,Haven,7,4,3,YORU,FADE,CYPHER,VIPER,OMEN
1999,cebox,9,2,7,SOVA,OMEN,CYPHER,BREACH,NEON
2000,cebox,13,5,8,JETT,KAYO,CYPHER,OMEN,BREACH
2001,Bind,13,3,10,KILLJOY,GEKKO,JETT,VIPER,SOVA
2002,Bind,8,2,6,CLOVE,VIPER,KAYO,KILLJOY,JETT
2003,Abyss,7,6,1,CYPHER,SOVA,JETT,OMEN,KAYO
2004,Abyss,13,7,6,BREACH,PHOENIX,NEON,KAYO,OMEN
2005,Lotus,10,5,5,JETT,OMEN,CYPHER,KAYO,SOVA
2006,Lotus,13,7,6,NEON,BREACH,KAYO,OMEN,PHOENIX
2007,Bind,13,8,5,NEON,BREACH,CHAMBER,OMEN,FADE
2008,Bind,10,6,4,NEON,KAYO,OMEN,JETT,FADE
2009,cebox,13,7,6,BRIMSTONE,RAZE,VIPER,GEKKO,FADE
2010,cebox,10,6,4,GEKKO,YORU,OMEN,VIPER,RAZE
2011,Ascent,13,6,7,KILLJOY,GEKKO,VIPER,JETT,SOVA
2012,Ascent,7,5,2,VIPER,KILLJOY,KAYO,JETT,SAGE
2013,cebox,9,6,3,VIPER,KILLJOY,JETT,KAYO,SOVA
2014,cebox,13,7,6,JETT,GEKKO,SOVA,KILLJOY,VIPER
2015,Lotus,13,6,7,VIPER,KILLJOY,KAYO,SOVA,JETT
2016,Lotus,11,5,6,JETT,SOVA,VIPER,GEKKO,KILLJOY
2017,Ascent,13,8,5,KILLJOY,FADE,VIPER,OMEN,RAZE
2018,Ascent,11,7,4,KILLJOY,VIPER,OMEN,FADE,RAZE
2019,cebox,8,2,6,KILLJOY,JETT,VIPER,SOVA,HARBOR
2020,cebox,13,3,10,VIPER,GEKKO,SOVA,HARBOR,KILLJOY
2021,Bind,6,4,2,VIPER,JETT,KILLJOY,HARBOR,SOVA
2022,Bind,13,5,8,VIPER,GEKKO,HARBOR,SOVA,KILLJOY
2023,cebox,6,3,3,SOVA,VIPER,JETT,GEKKO,KILLJOY
2024,cebox,13,9,4,SOVA,GEKKO,NEON,VIPER,KILLJOY
2025,Sunset,13,8,5,SOVA,JETT,KILLJOY,VIPER,GEKKO
2026,Sunset,4,0,4,GEKKO,SOVA,NEON,KILLJOY,VIPER
2027,Lotus,13,9,4,CYPHER,OMEN,SOVA,NEON,KAYO
2028,Lotus,3,0,3,KAYO,SOVA,OMEN,CYPHER,NEON
2029,Haven,13,5,8,RAZE,FADE,OMEN,CYPHER,BREACH
2030,Haven,9,4,5,NEON,CYPHER,FADE,BREACH,OMEN
2031,Haven,13,2,11,KILLJOY,VIPER,OMEN,SKYE,JETT
2032,Haven,1,1,0,BREACH,OMEN,SOVA,CYPHER,NEON
2033,Lotus,13,7,6,KILLJOY,VIPER,SKYE,OMEN,JETT
2034,Lotus,5,0,5,OMEN,BREACH,NEON,CYPHER,SOVA
2035,Ascent,13,9,4,DEADLOCK,CLOVE,SOVA,REYNA,ISO
2036,Ascent,9,6,3,JETT,DEADLOCK,SOVA,KILLJOY,CLOVE
2037,Haven,13,5,8,CLOVE,DEADLOCK,SOVA,ISO,REYNA
2038,Haven,5,4,1,KILLJOY,SOVA,JETT,CLOVE,DEADLOCK
2039,Lotus,11,3,8,SOVA,CLOVE,CHAMBER,GEKKO,NEON
2040,Lotus,13,4,9,CYPHER,BREACH,CLOVE,ISO,REYNA
2041,Abyss,13,5,8,ASTRA,BREACH,CYPHER,GEKKO,NEON
2042,Abyss,9,2,7,CLOVE,DEADLOCK,CHAMBER,NEON,ISO
2043,Bind,13,8,5,OMEN,KAYO,RAZE,DEADLOCK,CYPHER
2044,Bind,6,2,4,BRIMSTONE,RAZE,SKYE,CYPHER,VIPER
2045,cebox,13,10,3,OMEN,KAYO,CYPHER,DEADLOCK,RAZE
2046,cebox,8,6,2,RAZE,BRIMSTONE,VIPER,CYPHER,SKYE
2047,Abyss,8,5,3,KAYO,CYPHER,OMEN,JETT,SOVA
2048,Abyss,13,6,7,YORU,JETT,KAYO,HARBOR,OMEN
2049,Bind,6,3,3,KAYO,OMEN,CYPHER,JETT,SOVA
2050,Bind,13,4,9,YORU,JETT,OMEN,KAYO,HARBOR
2051,Lotus,13,6,7,KILLJOY,OMEN,FADE,RAZE,VIPER
2052,Lotus,11,5,6,RAZE,OMEN,VIPER,ASTRA,GEKKO
2053,Ascent,13,7,6,KILLJOY,RAZE,OMEN,VIPER,FADE
2054,Ascent,8,6,2,OMEN,RAZE,GEKKO,VIPER,ASTRA
2055,Abyss,8,3,5,JETT,SOVA,KILLJOY,OMEN,KAYO
2056,Abyss,13,7,6,SOVA,KAYO,JETT,ASTRA,OMEN
2057,Bind,9,3,6,RAZE,OMEN,CYPHER,VIPER,KAYO
2058,Bind,13,6,7,YORU,CYPHER,VIPER,FADE,OMEN
2059,Haven,8,2,6,BRIMSTONE,DEADLOCK,CYPHER,RAZE,SKYE
2060,Haven,13,6,7,BRIMSTONE,SOVA,JETT,CYPHER,GEKKO
2061,Lotus,13,6,7,JETT,FADE,SKYE,OMEN,KILLJOY
2062,Lotus,11,5,6,RAZE,KILLJOY,OMEN,FADE,VIPER
2063,Ascent,13,6,7,JETT,KILLJOY,FADE,SKYE,OMEN
2064,Ascent,7,5,2,RAZE,VIPER,KILLJOY,OMEN,FADE
2065,Lotus,13,7,6,VIPER,KILLJOY,FADE,OMEN,RAZE
2066,Lotus,5,0,5,KILLJOY,VIPER,FADE,OMEN,RAZE
2067,Abyss,13,7,6,FADE,VIPER,OMEN,KILLJOY,RAZE
2068,Abyss,10,5,5,VIPER,KILLJOY,OMEN,FADE,RAZE
2069,cebox,13,10,3,JETT,KILLJOY,VIPER,HARBOR,SOVA
2070,cebox,2,0,2,KILLJOY,VIPER,SOVA,JETT,KAYO
2071,Sunset,13,10,3,JETT,KILLJOY,VIPER,SOVA,HARBOR
2072,Sunset,4,2,2,KILLJOY,VIPER,JETT,SOVA,KAYO
2073,Haven,10,3,7,ISO,KILLJOY,SKYE,VIPER,CLOVE
2074,Haven,13,4,9,SOVA,NEON,OMEN,BREACH,CYPHER
2075,Abyss,13,7,6,ISO,CLOVE,KILLJOY,VIPER,SKYE
2076,Abyss,10,5,5,SOVA,OMEN,NEON,CYPHER,BREACH
2077,cebox,13,10,3,JETT,SOVA,CYPHER,ASTRA,KAYO
2078,cebox,6,4,2,OMEN,SOVA,KAYO,JETT,CYPHER
2079,Ascent,13,6,7,ISO,OMEN,SOVA,CYPHER,JETT
2080,Ascent,9,5,4,OMEN,JETT,CYPHER,SOVA,KAYO
2081,cebox,13,7,6,ISO,CYPHER,OMEN,SOVA,JETT
2082,cebox,7,6,1,CYPHER,OMEN,JETT,SOVA,KAYO
2083,Lotus,13,4,9,VIPER,REYNA,KILLJOY,JETT,SOVA
2084,Lotus,9,1,8,VIPER,KILLJOY,GEKKO,SOVA,JETT
2085,Lotus,10,7,3,RAZE,OMEN,BREACH,FADE,CYPHER
2086,Lotus,13,9,4,VIPER,OMEN,RAZE,BREACH,KILLJOY
2087,cebox,13,4,9,RAZE,OMEN,CYPHER,BREACH,FADE
2088,cebox,10,2,8,BREACH,VIPER,OMEN,RAZE,KILLJOY
2089,Bind,14,4,8,VIPER,JETT,KAYO,KILLJOY,GEKKO
2090,Bind,16,4,8,SOVA,JETT,VIPER,KAYO,KILLJOY
2091,Sunset,12,6,6,RAZE,BRIMSTONE,GEKKO,VIPER,SKYE
2092,Sunset,14,6,6,FADE,GEKKO,BRIMSTONE,VIPER,RAZE
2093,Lotus,13,2,11,CYPHER,BREACH,OMEN,NEON,FADE
2094,Lotus,1,1,0,VIPER,OMEN,KILLJOY,RAZE,SKYE
2095,Haven,13,7,6,CYPHER,OMEN,BREACH,NEON,FADE
2096,Haven,6,6,0,VIPER,RAZE,KILLJOY,OMEN,SKYE
2097,Sunset,9,2,7,OMEN,BREACH,CYPHER,NEON,SOVA
2098,Sunset,13,5,8,OMEN,SOVA,JETT,KAYO,NEON
2099,Lotus,13,6,6,OMEN,BREACH,KILLJOY,NEON,CYPHER
2100,Lotus,15,6,6,SOVA,OMEN,SOVA,KAYO,JETT
2101,Ascent,13,9,4,JETT,KAYO,OMEN,SOVA,ASTRA
2102,Ascent,3,0,3,KAYO,OMEN,SOVA,JETT,KILLJOY
2103,cebox,12,5,7,KAYO,JETT,OMEN,ASTRA,SOVA
2104,cebox,14,5,7,JETT,OMEN,KAYO,SOVA,KILLJOY
2105,Lotus,13,6,7,KAYO,CLOVE,JETT,VIPER,KILLJOY
2106,Lotus,10,4,6,VIPER,JETT,KAYO,KILLJOY,SAGE
2107,Sunset,12,6,6,CYPHER,RAZE,GEKKO,OMEN,BREACH
2108,Sunset,14,6,6,SOVA,OMEN,CYPHER,KAYO,NEON
2109,Ascent,10,3,7,CYPHER,GEKKO,BREACH,OMEN,RAZE
2110,Ascent,13,4,9,SOVA,OMEN,CYPHER,NEON,KAYO
2111,Sunset,2,2,0,RAZE,SOVA,CYPHER,BREACH,OMEN
2112,Sunset,13,3,10,NEON,CYPHER,KAYO,OMEN,SOVA
2113,Abyss,5,0,5,SOVA,RAZE,BREACH,CYPHER,OMEN
2114,Abyss,13,7,6,NEON,CYPHER,SOVA,OMEN,KAYO
